fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.55,0.23625,0.285,13.94375,0.04225,52.75,132.75,0.99579875,3.15875,0.40875,10.775,6
5.9,0.44,0.33,1.2,0.049,12,117,0.99134,3.46,0.44,11.5,7
7.616666667,0.234166667,0.328333333,6.433333333,0.036166667,36.83333333,107.8333333,0.992823333,3.113333333,0.46,11.51666667,6
8.033333333,0.306666667,0.34,4.9,0.037333333,10,74,0.992186667,2.973333333,0.403333333,11.83333333,7
6.233333333,0.326666667,0.32,1.566666667,0.028333333,12.33333333,76,0.98933,3.15,0.453333333,12.4,6
6.6,0.25,0.42,11.3,0.049,77,231,0.9966,3.24,0.52,9.5,6
6.8,0.263333333,0.37,16.6,0.039,59.33333333,171.6666667,0.99894,3.19,0.583333333,9.2,6
6.4,0.21,0.3,5.6,0.044,43,160,0.9949,3.6,0.41,10.6,6
7,0.275,0.41,7.6,0.036,23.5,95,0.99309,3.145,0.415,11.55,6
6.6,0.28,0.386666667,9,0.04,45,130.6666667,0.993316667,3.15,0.41,11.73333333,6
7.555555556,0.205555556,0.394444444,1.766666667,0.051333333,19.44444444,150.3333333,0.993328889,3.258888889,0.506666667,10.53703704,6
6.5,0.35,0.28,12.4,0.051,86,213,0.9962,3.16,0.51,9.9,6
6.92,0.388,0.25,2.58,0.0594,26,167.6,0.992968,3.092,0.546,10.16,5
7.25,0.3325,0.37,7.025,0.1005,31.75,162.25,0.99582,3.2,0.475,10.125,5
7.25,0.325,0.725,5.275,0.058,63.5,298.5,0.993615,3.215,0.5,11.25,5
5.2,0.44,0.04,1.4,0.036,43,119,0.9894,3.36,0.33,12.1,8
6.96,0.312,0.364,2.18,0.0512,25,157.6,0.991938,3.242,0.5,10.92,6
6.566666667,0.211666667,0.455,1.333333333,0.0885,35.66666667,105.8333333,0.991898333,3.128333333,0.455,10.4,6
7.283333333,0.243333333,0.326666667,1.916666667,0.091333333,21.66666667,139.8333333,0.992316667,3.105,0.506666667,10.55,6
7.966666667,0.433333333,0.42,1.266666667,0.037,23,125.3333333,0.993166667,3.116666667,0.39,10.93333333,5
6.3,0.3,0.29,2.1,0.048,33,142,0.98956,3.22,0.46,12.9,7
7.24,0.224,0.402,1.56,0.047,37.8,165.8,0.993828,3.314,0.49,10.32,7
7.266666667,0.233333333,0.36,14.93333333,0.052333333,81.66666667,197.6666667,0.998433333,3.18,0.61,9.533333333,5
6.96,0.264,0.344,10.2,0.0402,56.4,158.4,0.99602,3.074,0.492,9.86,5
7.025,0.28625,0.44125,10.5875,0.046625,42.5,149.375,0.9969625,3.16,0.52125,9.525,5
6.857142857,0.337142857,0.262857143,1.985714286,0.045714286,19.14285714,112.1428571,0.993155714,3.267142857,0.458571429,9.871428571,6
6.914285714,0.202142857,0.305714286,1.271428571,0.040857143,15.14285714,62.42857143,0.991585714,3.238571429,0.392857143,10.88571429,5
6.54,0.286,0.244,7.18,0.0438,25.8,113.2,0.994188,3.124,0.58,10.26,6
6.5,0.35,0.25,9.3,0.042666667,83,224,0.9959,3.21,0.4,9.833333333,5
5.85,0.395,0.19,1.6,0.04,11.5,76,0.99159,3.335,0.425,10.65,4
7.116666667,0.256666667,0.383333333,1.633333333,0.037833333,28.66666667,158.3333333,0.992705,3.171666667,0.551666667,10.31666667,6
6.3,0.29,0.23,14.2,0.037,24,99,0.99528,3.08,0.38,10.6,6
7.1,0.21,0.32,2.2,0.037,28,141,0.993,3.2,0.57,10,7
6.8,0.21,0.37,1.2,0.035,31,88.5,0.98953,3.25,0.365,12.5,6
7.6,0.26,0.36,1.6,0.032,6,106,0.993,3.15,0.4,10.4,4
8.166666667,0.36,0.313333333,10.53333333,0.048333333,33.66666667,177.6666667,0.996653333,3.143333333,0.5,10.56666667,5
5,0.33,0.16,1.5,0.049,10,97,0.9917,3.48,0.44,10.7,6
6.52,0.232,0.34,1.4,0.0768,36.8,158.8,0.99326,3.258,0.498,9.76,6
6.833333333,0.29,0.39,3.133333333,0.054,14.33333333,163.3333333,0.994373333,3.223333333,0.496666667,9.733333333,5
7.4,0.255,0.3475,15.2625,0.0545,47.75,179.25,0.99907,3.1975,0.5075,9.225,4
6.625,0.1575,0.33,1.325,0.04275,17.25,76,0.9919275,3.3625,0.6125,10.85,6
6.3,0.32,0.26,12.3,0.044,24,205,0.99611,3.11,0.58,9.9,5
6.825,0.3625,0.345,16.7125,0.038,9.5,71.75,0.995795,3.095,0.4175,11.85,6
7.65,0.335,0.455,17.225,0.0435,40.5,171.5,0.9992,3.1,0.56,9.5,5
6,0.29,0.41,10.8,0.048,55,149,0.9937,3.09,0.59,10.96666667,7
8.8,0.28,0.45,6,0.022,14,49,0.9934,3.01,0.33,11.1,7
7.716666667,0.245,0.348333333,1.433333333,0.034666667,30,118,0.9916,3.163333333,0.421666667,11.28333333,8
7.475,0.2025,0.305,14.7,0.04475,39,193.25,0.9985,3.09,0.4925,9.3,6
6,0.33,0.18,3,0.036,5,85,0.99125,3.28,0.4,11.5,4
7.35,0.25,0.29,1.2,0.044,9,61,0.99275,3.135,0.485,10.35,5
7.4,0.36,0.365,2.25,0.0405,23.5,86.5,0.99001,3.05,0.4,12.95,6
7.05,0.23875,0.315,2.9,0.04325,38.25,122.5,0.9936775,3.35,0.5375,10.775,5
6.43,0.195,0.357,1.48,0.0374,62.2,147.7,0.991353,3.254,0.521,11.13,5
7.3,0.28,0.54,12.9,0.049,62,162.5,0.9984,3.06,0.45,9.1,6
5.85,0.18,0.265,5.3,0.0365,38,150.5,0.992855,3.45,0.375,11.05,6
6.6,0.345714286,0.287142857,15.09285714,0.041285714,19.57142857,143.5714286,0.996932857,3.137142857,0.514285714,10.28571429,6
6.433333333,0.323333333,0.303333333,7.366666667,0.046666667,33.66666667,143,0.992613333,3.143333333,0.533333333,11.82222222,6
6.82,0.26,0.356,3.5,0.0578,62.4,181.4,0.993836,3.344,0.584,10.68,6
6.8,0.308,0.3,5.39,0.064,39.4,244.6,0.99562,3.31,0.55,9.84,5
5,0.33,0.16,1.5,0.049,10,97,0.9917,3.48,0.44,10.7,6
6.15,0.215,0.385,5.3,0.034,41,110.5,0.992075,3.365,0.605,12,7
7.15,0.2925,0.3475,1.625,0.03525,27.25,125,0.991035,3.275,0.485,12.05,7
8.7,0.22,0.51,2.2,0.037,29,128,0.99132,3.145,0.375,12.4,6
7.9,0.33,0.28,31.6,0.053,35,176,1.0103,3.15,0.38,8.8,6
6.98,0.314,0.452,17.24,0.0496,30.8,146.2,0.998732,3.148,0.48,9.82,5
6.033333333,0.24,0.313333333,4.116666667,0.037333333,60.33333333,138,0.992383333,3.23,0.583333333,11,6
6.38,0.26,0.318,6.12,0.037,45.8,115.4,0.99146,3.11,0.542,11.9,8
5.35,0.585,0.07,6.95,0.044,35,148,0.9944,3.34,0.57,9.7,5
6.216666667,0.229166667,0.311666667,4.266666667,0.0355,70.66666667,134.1666667,0.991208333,3.203333333,0.535,11.68333333,6
6.825,0.1925,0.365,1.825,0.04,21,157.5,0.9942,3.58,0.46,10.2,5
6.2,0.55,0.45,12,0.049,27,186,0.9974,3.17,0.5,9.3,5
8.45,0.375,0.43,6.375,0.0335,26.5,92,0.99285,3.075,0.44,12.05,7
6.571428571,0.311428571,0.275714286,1.714285714,0.044857143,38.28571429,174,0.992277143,3.33,0.512857143,10.7952381,6
6.833333333,0.240833333,0.305,5.2,0.039,52.33333333,158.8333333,0.992756667,3.173333333,0.405,10.68333333,7
7.4,0.33,0.245,4.425,0.0435,7.5,115.75,0.994525,3.1675,0.3975,9.525,5
6.2,0.244,0.256,5.22,0.0532,21.6,104.8,0.9944,3.222,0.452,9.52,5
6.2,0.26,0.37,7.1,0.047,54,201,0.99523,3.19,0.48,9.5,5
6.425,0.310625,0.32875,2.05,0.037125,32,127.5,0.9903925,3.25625,0.455,12.2,6
6.842857143,0.202857143,0.338571429,2.628571429,0.034428571,22.57142857,99.57142857,0.991701429,3.174285714,0.468571429,10.9,7
6.5,0.266666667,0.448333333,1.4,0.0735,15.33333333,136.8333333,0.993216667,3.165,0.465,9.55,5
6.333333333,0.269166667,0.258333333,7.366666667,0.044166667,45.33333333,149.8333333,0.994031667,3.208333333,0.501666667,10.43333333,5
8.2,0.18,0.38,1.1,0.04,41,92,0.99062,2.88,0.6,12,6
7.05,0.2175,0.55,15.125,0.0435,43.25,177.25,0.998975,3.3475,0.5825,9.325,6
6.5,0.18,0.34,1.6,0.04,43,148,0.9912,3.32,0.59,11.5,8
7.04,0.216,0.322,7.1,0.0538,32.6,210.4,0.996156,3.362,0.582,10.36,6
6.8,0.39,0.34,7.4,0.02,38,133,0.99212,3.18,0.44,12,7
7,0.39,0.24,1,0.048,8,119,0.9923,3,0.31,10.1,6
6.033333333,0.185,0.3,1.933333333,0.035333333,22.41666667,72.16666667,0.990383333,3.225,0.41,11.6,6
6.566666667,0.238333333,0.36,1.416666667,0.062833333,39.66666667,132.8333333,0.991656667,3.233333333,0.433333333,10.93333333,5
6.142857143,0.257142857,0.291428571,2.028571429,0.035142857,16.14285714,67,0.99164,3.197142857,0.48,10.58571429,6
6.55,0.233333333,0.3,13.65,0.050333333,50.66666667,163.6666667,0.997733333,3.195,0.456666667,9.233333333,6
7.1375,0.358125,0.3175,1.5375,0.039875,9.25,101.875,0.9923025,3.19,0.445,10.875,6
5.866666667,0.303333333,0.26,1.066666667,0.032333333,25.66666667,97,0.99098,3.376666667,0.413333333,10.93333333,8
6.5625,0.2675,0.3,6.975,0.031375,16,84.375,0.9921175,3.10375,0.4625,11.65,8
5.7,0.22,0.22,16.65,0.044,39,110,0.99855,3.24,0.48,9,6
6.527272727,0.226363636,0.360909091,1.377272727,0.040181818,24.54545455,111.2727273,0.990845455,3.251818182,0.417272727,11.61818182,7
7.4,0.19,0.31,14.5,0.045,39,193,0.9986,3.1,0.5,9.2,6
6.6,0.5,0.26,11.3,0.029,32,110,0.99302,3.27,0.78,12.9,7
6.75,0.27,0.3075,8.008333333,0.04725,51.41666667,184.4166667,0.995961667,3.205,0.510833333,9.391666667,5
6.9,0.23,0.3,1.2,0.0435,23.5,77,0.9901,3.16,0.465,12.05,6
6.766666667,0.223333333,0.34,16.36666667,0.053666667,13.33333333,148.6666667,0.998366667,2.98,0.433333333,9.3,6
7.26,0.3,0.392,6.98,0.0424,55.4,177.2,0.994278,3.154,0.45,10.5,5
6.65,0.6475,0.25,1.75,0.051,22,203,0.9941,3.4,0.565,10.25,5
6.066666667,0.391666667,0.23,5,0.080333333,17,131.6666667,0.993806667,3.023333333,0.473333333,9.366666667,5
8.8,0.39,0.35,1.8,0.096,22,80,0.99016,2.95,0.54,12.6,6
5.75,0.28,0.3,3.9,0.026,36,105,0.98963,3.26,0.58,12.75,6
5.966666667,0.313333333,0.166666667,4,0.054,26.33333333,112.3333333,0.993626667,3.163333333,0.356666667,9.266666667,4
6.833333333,0.293333333,0.396666667,1.616666667,0.0805,33.66666667,133.1666667,0.993506667,3.203333333,0.518333333,9.75,6
6.45,0.285,0.235,1.15,0.0395,30,110.5,0.99212,3.055,0.44,9.95,6
7.1,0.311666667,0.395,15.56666667,0.042666667,58.16666667,201.1666667,0.998986667,3.178333333,0.551666667,9.433333333,5
7.18,0.322,0.386,13.16,0.044,58.8,168.2,0.997506,3.136,0.514,9.56,5
6.4,0.27,0.45,8.3,0.05,52,196,0.9955,3.18,0.48,9.5,5
