fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,quality
6.5,0.26,0.74,13.3,0.044,68,224,0.9972,3.18,0.54,9.5,6
5.9,0.22,0.45,22.6,0.12,55,122,0.99636,3.1,0.35,12.8,5
6.4,0.24,0.49,5.8,0.053,25,120,0.9942,3.01,0.98,10.5,6
5.7,0.21,0.32,0.9,0.038,38,121,0.99074,3.24,0.46,10.6,6
7.7,0.28,0.58,12.1,0.046,60,177,0.9983,3.08,0.46,8.9,5
7,0.19,0.23,5.7,0.123,27,104,0.9954,3.04,0.54,9.4,6
8.9,0.13,0.49,1,0.028,6,24,0.9926,2.91,0.32,9.9,5
6,0.28,0.25,1.8,0.042,8,108,0.9929,3.08,0.55,9,5
6.7,0.3,0.44,18.75,0.057,65,224,0.99956,3.11,0.53,9.1,5
5.2,0.155,0.33,1.6,0.028,13,59,0.98975,3.3,0.84,11.9,8
6.9,0.75,0.13,6.3,0.036,19,50,0.99312,3.09,0.25,11.1,4
6.8,0.18,0.28,9.8,0.039,29,113,0.99406,3.11,0.45,10.9,7
6.5,0.29,0.42,10.6,0.042,66,202,0.99674,3.24,0.53,9.5,6
7.4,0.24,0.42,14,0.066,48,198,0.9979,2.89,0.42,8.9,6
7.8,0.26,0.44,1.3,0.037,43,132,0.9944,3.18,0.65,10,5
7.8,0.32,0.33,10.4,0.031,47,194,0.99692,3.07,0.58,9.6,6
6.6,0.43,0.24,11.9,0.04,54,159,0.99622,3.14,0.54,9.8,6
6.8,0.21,0.4,6.3,0.032,40,121,0.99214,3.18,0.53,12,7
6.1,0.17,0.21,1.9,0.09,44,130,0.99255,3.07,0.41,9.7,5
7.1,0.18,0.42,1.4,0.045,47,157,0.9916,2.95,0.31,10.5,6
9.2,0.32,0.42,1.3,0.046,14,186,0.9949,3.08,0.48,9.6,5
6.6,0.32,0.24,1.3,0.06,42.5,204,0.99512,3.59,0.51,9.2,5
6,0.395,0,1.4,0.042,7,55,0.99135,3.37,0.38,11.2,4
6.9,0.21,0.24,1.8,0.021,17,80,0.98992,3.15,0.46,12.3,7
8,0.25,0.26,14,0.043,41,248,0.9986,3.03,0.57,8.7,6
6.6,0.16,0.34,1.1,0.037,41,115,0.9899,3.01,0.68,12,6
7,0.15,0.29,16.4,0.058,45,110,0.9978,3.15,0.37,9.7,6
7.5,0.705,0.1,13,0.044,44,214,0.99741,3.1,0.5,9.1,5
6.6,0.26,0.24,7.2,0.038,28,137,0.9952,3.35,0.6,10.4,6
8.5,0.15,0.49,1.5,0.031,17,122,0.9932,3.03,0.4,10.3,6
5.8,0.29,0.33,3.7,0.029,30,88,0.98994,3.25,0.42,12.3,6
7.4,0.23,0.43,1.4,0.044,22,113,0.9938,3.22,0.62,10.6,6
7.6,0.26,0.58,7.9,0.041,62,180,0.9966,3.07,0.38,9,5
6.3,0.22,0.27,4.5,0.036,81,157,0.9928,3.05,0.76,10.7,7
6.5,0.33,0.3,3.8,0.036,34,88,0.99028,3.25,0.63,12.5,7
6.3,0.31,0.3,10,0.046,49,212,0.9962,3.74,0.55,11.9,6
8.2,0.18,0.49,1.1,0.033,28,81,0.9923,3,0.68,10.4,7
6.8,0.31,0.42,6.9,0.046,50,173,0.9958,3.19,0.46,9,5
7.2,0.19,0.31,6.3,0.034,17,103,0.99305,3.15,0.52,11.4,7
6.6,0.32,0.33,2.5,0.052,40,219.5,0.99316,3.15,0.6,10,5
6.5,0.18,0.26,1.4,0.041,40,141,0.9941,3.34,0.72,9.5,6
6.6,0.41,0.31,1.6,0.042,18,101,0.99195,3.13,0.41,10.5,5
10.2,0.44,0.88,6.2,0.049,20,124,0.9968,2.99,0.51,9.9,4
5.7,0.265,0.28,6.9,0.036,46,150,0.99299,3.36,0.44,10.8,7
7.8,0.29,0.36,7,0.042,38,161,0.9941,3.26,0.37,11.2,8
6,0.29,0.21,1.3,0.055,42,168,0.9914,3.32,0.43,11.1,6
5.7,0.32,0.5,2.6,0.049,17,155,0.9927,3.22,0.64,10,6
5,0.27,0.32,4.5,0.032,58,178,0.98956,3.45,0.31,12.6,7
9.8,0.16,0.46,1.8,0.046,23,130,0.99587,3.04,0.67,9.6,5
7.9,0.18,0.37,3,0.061,25,178,0.995,3.22,0.51,10,6
7.9,0.25,0.35,6.7,0.039,22,64,0.99362,2.93,0.49,10.7,5
5.9,0.13,0.28,1.9,0.05,20,78,0.9918,3.43,0.64,10.8,6
7,0.27,0.41,18.75,0.042,34,157,1.0002,2.96,0.5,9.1,5
5.8,0.2,0.27,1.4,0.031,12,77,0.9905,3.25,0.36,10.9,7
5.6,0.32,0.33,7.4,0.037,25,95,0.99268,3.25,0.49,11.1,6
6.8,0.28,0.4,22,0.048,48,167,1.001,2.93,0.5,8.7,5
6.5,0.26,0.31,3.6,0.03,36,92,0.99026,3.22,0.62,12.6,8
7.7,0.32,0.62,10.6,0.036,56,153,0.9978,3.13,0.44,8.9,6
6.9,0.19,0.35,6.9,0.045,51,125,0.9933,3.1,0.44,10.7,7
7.2,0.33,0.28,1.4,0.034,26,109,0.99246,3.28,0.57,10.6,6
7.3,0.36,0.34,14.8,0.057,46,173,0.99751,3.14,0.57,10.2,5
7.9,0.18,0.33,1.2,0.033,20,72,0.9922,3.12,0.38,10.5,7
7.6,0.33,0.41,13.7,0.045,44,197,0.9989,3.18,0.64,9.1,5
6.8,0.32,0.23,3.3,0.026,31,99,0.9896,3.1,0.4,12.4,6
9,0.2,0.33,3.5,0.049,10,40,0.9944,3.14,0.36,9.8,6
7.8,0.21,0.49,1.35,0.052,6,48,0.9911,3.15,0.28,11.4,5
5.9,0.28,0.39,1.4,0.031,47,147,0.98836,3.08,0.64,12.9,7
6.5,0.425,0.4,13.1,0.038,59,241,0.9979,3.23,0.57,9,5
7.8,0.27,0.33,2.4,0.053,36,175,0.992,3.2,0.55,11,6
7.7,0.42,0.38,8.1,0.061,49,144,0.9966,3.4,0.58,11,6
7.2,0.24,0.29,3,0.036,17,117,0.99411,3.36,0.68,10.1,6
5.7,0.24,0.47,6.3,0.069,35,182,0.99391,3.11,0.46,9.733333333,5
6.9,0.33,0.26,5,0.027,46,143,0.9924,3.25,0.43,11.2,7
7.3,0.33,0.4,6.85,0.038,32,138,0.992,3.03,0.3,11.9,7
7,0.35,0.31,1.8,0.069,15,162,0.9944,3.18,0.47,9.4,5
7.9,0.29,0.36,11.1,0.033,43,208,0.9969,3.14,0.46,10.3,5
8.4,0.19,0.43,2.1,0.052,20,104,0.994,2.85,0.46,9.5,5
6.8,0.33,0.3,2.1,0.047,35,147,0.9886,3.24,0.56,13.4,6
6.7,0.18,0.31,10.6,0.035,42,143,0.99572,3.08,0.49,9.8,7
8.2,0.25,0.46,3.75,0.05,14,102,0.99524,3.28,0.58,9.7,5
7.3,0.32,0.48,13.3,0.06,57,196,0.9982,3.04,0.5,9.2,5
6.7,0.21,0.32,5.4,0.047,29,140,0.995,3.39,0.46,9.7,6
6.3,0.22,0.3,2,0.05,23,120,0.99204,3.24,0.47,10.4,6
8.3,0.3,0.36,10,0.042,33,169,0.9982,3.23,0.51,9.3,6
5.5,0.315,0.38,2.6,0.033,10,69,0.9909,3.12,0.59,10.8,6
6.2,0.2,0.49,1.6,0.065,17,143,0.9937,3.22,0.52,9.2,6
7.2,0.23,0.25,18.8,0.085,19,111,1.00044,3.1,0.51,8.7,5
6.8,0.13,0.39,1.4,0.034,19,102,0.99121,3.23,0.6,11.3,7
8.1,0.2,0.4,2,0.037,19,87,0.9921,3.12,0.54,11.2,6
6.6,0.28,0.42,8.2,0.044,60,196,0.99562,3.14,0.48,9.4,5
5.7,0.45,0.42,1.1,0.051,61,197,0.9932,3.02,0.4,9,5
6.8,0.27,0.22,8.1,0.034,55,203,0.9961,3.19,0.52,8.9,5
5.8,0.555,0.26,4.5,0.053,17,126,0.9943,3.24,0.46,9.1,5
6.6,0.22,0.23,17.3,0.047,37,118,0.99906,3.08,0.46,8.8,6
4.5,0.19,0.21,0.95,0.033,89,159,0.99332,3.34,0.42,8,5
6.5,0.22,0.19,4.5,0.096,16,115,0.9937,3.02,0.44,9.6,5
6.4,0.24,0.27,1.5,0.04,35,105,0.98914,3.13,0.3,12.4,6
7.4,0.32,0.27,12.9,0.04,60,221,0.99831,3.05,0.66,9.4,5
5.8,0.38,0.26,1.1,0.058,20,140,0.99271,3.27,0.43,9.7,6
7.7,0.3,0.26,18.95,0.053,36,174,0.99976,3.2,0.5,10.4,5
6.9,0.28,0.37,9.1,0.037,16,76,0.9948,3.05,0.54,11.1,5
6.6,0.26,0.25,11.6,0.045,45,178,0.99691,3.33,0.43,9.8,6
6,0.2,0.26,6.8,0.049,22,93,0.9928,3.15,0.42,11,6
6.6,0.64,0.28,4.4,0.032,19,78,0.99036,3.11,0.62,12.9,6
6.7,0.18,0.3,6.4,0.048,40,251,0.9956,3.29,0.52,10,5
6.8,0.18,0.28,1.1,0.027,32,112,0.99089,3.15,0.45,11,7
6.7,0.53,0.29,4.3,0.069,20,114,0.99014,3.22,0.59,13.4,6
7.4,0.2,0.28,9.1,0.047,29,95,0.99532,3.16,0.47,9.8,7
6.2,0.38,0.18,7.4,0.095,28,195,0.99773,3.53,0.71,9.2,4
7.7,0.27,0.61,12,0.046,64,179,0.9982,3.07,0.46,8.9,5
7.2,0.23,0.82,1.3,0.149,70,109,0.99304,2.93,0.42,9.2,6
7.9,0.21,0.39,2,0.057,21,138,0.99176,3.05,0.52,10.9,5
5.6,0.41,0.24,1.9,0.034,10,53,0.98815,3.32,0.5,13.5,7
5.9,0.22,0.29,4.2,0.037,69,144,0.99214,3.13,0.74,10.8,7
7,0.33,0.32,1.2,0.053,38,138,0.9906,3.13,0.28,11.2,6
6.1,1.1,0.16,4.4,0.033,8,109,0.99058,3.35,0.47,12.4,4
7.2,0.24,0.34,1.1,0.045,3,64,0.9913,3.23,0.51,11.4,5
7.1,0.26,0.34,14.4,0.067,35,189,0.9986,3.07,0.53,9.1,7
8.7,0.15,0.3,1.6,0.046,29,130,0.9942,3.22,0.38,9.8,6
7.2,0.2,0.61,16.2,0.043,14,103,0.9987,3.06,0.36,9.2,6
6.8,0.21,0.27,2.1,0.03,26,139,0.99,3.16,0.61,12.6,7
6.9,0.29,0.4,19.45,0.043,36,156,0.9996,2.93,0.47,8.9,5
6.4,0.16,0.42,1,0.036,29,113,0.9908,3.18,0.52,11,6
7.9,0.18,0.49,5.2,0.051,36,157,0.9953,3.18,0.48,10.6,6
7.6,0.17,0.36,4.5,0.042,26,102,0.99427,3.09,0.47,9.5,5
6.3,0.3,0.34,1.6,0.049,14,132,0.994,3.3,0.49,9.5,6
6.6,0.14,0.44,1.6,0.042,47,140,0.993,3.32,0.51,10.2,6
6.6,0.23,0.3,14.9,0.051,33,118,0.99835,3.04,0.54,9,6
7.2,0.31,0.24,1.4,0.057,17,117,0.9928,3.16,0.35,10.5,5
7.1,0.85,0.49,8.7,0.028,40,184,0.9962,3.22,0.36,10.7,5
5.9,0.32,0.2,14.4,0.05,29,144,0.99666,3.24,0.41,10.3,6
6.3,0.27,0.29,12.2,0.044,59,196,0.99782,3.14,0.4,8.8,6
7.1,0.21,0.27,8.6,0.056,26,111,0.9956,2.95,0.52,9.5,5
6.6,0.35,0.19,10.5,0.06,15,82,0.99588,3.13,0.38,9.9,4
7.2,0.24,0.24,1.7,0.045,18,161,0.99196,3.25,0.53,11.2,6
6.7,0.48,0.32,1.4,0.021,22,121,0.9889,3.15,0.53,12.7,7
6.4,0.32,0.35,4.8,0.03,34,101,0.9912,3.36,0.6,12.5,8
7,0.24,0.34,3,0.035,36,102,0.9905,3.18,0.43,12.2,6
7.1,0.33,0.25,1.6,0.03,25,126,0.9901,3.22,0.34,12.1,7
5.5,0.24,0.32,8.7,0.06,19,102,0.994,3.27,0.31,10.4,5
6.4,0.26,0.35,7.7,0.056,45,191,0.99527,3.16,0.5,9.5,5
7.1,0.37,0.67,10.5,0.045,49,155,0.9975,3.16,0.44,8.7,5
7.1,0.31,0.38,1.2,0.036,10,124,0.9924,3.14,0.44,9.9,6
7.4,0.32,0.22,11.7,0.035,44,150,0.99578,3.1,0.45,10.4,5
6,0.33,0.26,5.1,0.051,16,119,0.99416,3.15,0.41,9.2,5
7.1,0.23,0.23,3.5,0.038,23,112,0.99157,3.05,0.37,11.36666667,6
7,0.29,0.33,0.9,0.041,20,117,0.99048,3.21,0.5,11.4,5
7,0.22,0.26,9.2,0.027,37,122,0.99228,3.06,0.34,12.5,8
6.4,0.44,0.44,14.4,0.048,29,228,0.99955,3.26,0.54,8.8,7
5.5,0.16,0.22,4.5,0.03,30,102,0.9938,3.24,0.36,9.4,6
7.2,0.37,0.4,11.6,0.032,34,214,0.9963,3.1,0.51,9.8,6
6.4,0.3,0.51,5.5,0.048,62,172,0.9942,3.08,0.45,9.1,6
6,0.28,0.52,5,0.078,30,139,0.99494,3.1,0.36,9,6
7.2,0.31,0.41,8.6,0.053,15,89,0.9976,3.29,0.64,9.9,6
7,0.21,0.28,8.6,0.045,37,221,0.9954,3.25,0.54,10.4,6
8.3,0.18,0.3,1.1,0.033,20,57,0.99109,3.02,0.51,11,6
6.1,0.27,0.3,16.7,0.039,49,172,0.99985,3.4,0.45,9.4,5
5.9,0.36,0.41,1.3,0.047,45,104,0.9917,3.33,0.51,10.6,6
8.1,0.31,0.24,1.6,0.032,10,67,0.9924,3.08,0.47,10.5,5
6.4,0.43,0.32,1.4,0.048,10,67,0.992,3.08,0.41,11.4,5
6.8,0.24,0.34,4.6,0.032,37,135,0.9927,3.2,0.39,10.6,5
5.5,0.21,0.25,1.2,0.04,18,75,0.99006,3.31,0.56,11.3,6
7.4,0.35,0.31,17.95,0.062,42,187,1.0002,3.27,0.64,9.1,5
6.6,0.56,0.22,8.9,0.034,27,133,0.99675,3.2,0.51,9.1,5
8.6,0.22,0.33,1.2,0.031,38,95,0.99239,2.83,0.31,10.3,5
6.4,0.29,0.44,3.6,0.197,75,183,0.9942,3.01,0.38,9.1,5
6.4,0.23,0.33,1.15,0.044,15.5,217.5,0.992,3.33,0.44,11,6
6.5,0.22,0.45,8,0.053,52,196,0.9959,3.23,0.48,9.1,6
6.7,0.26,0.49,8.1,0.052,48,197,0.99558,3.19,0.48,9.5,5
6.3,0.23,0.22,17.45,0.054,42,151,0.99853,3.12,0.6,9.3,6
5.5,0.28,0.21,1.6,0.032,23,85,0.99027,3.42,0.42,12.5,5
8,0.25,0.27,9.7,0.036,15,85,0.99406,2.99,0.36,11.2,6
6.9,0.35,0.55,11.95,0.038,22,111,0.99687,3.11,0.29,9.7,5
6.4,0.23,0.32,1.9,0.038,40,118,0.99074,3.32,0.53,11.8,7
6.3,0.41,0.33,4.7,0.023,28,110,0.991,3.3,0.38,12.5,7
7.6,0.48,0.33,7,0.024,14,130,0.9918,3.25,0.45,12.5,7
7,0.32,0.27,7.1,0.027,37,122,0.99165,3.15,0.6,12.6,7
4.8,0.21,0.21,10.2,0.037,17,112,0.99324,3.66,0.48,12.2,7
6.7,0.21,0.42,9.1,0.049,31,150,0.9953,3.12,0.74,9.9,7
8.3,0.25,0.33,2.5,0.053,12,72,0.99404,2.89,0.48,9.5,5
6.4,0.19,0.35,10.2,0.043,40,106,0.99632,3.16,0.5,9.7,6
5.5,0.62,0.33,1.7,0.037,24,118,0.98758,3.15,0.39,13.55,6
6.4,0.26,0.21,8.2,0.05,51,182,0.99542,3.23,0.48,9.5,5
7.4,0.2,0.37,16.95,0.048,43,190,0.9995,3.03,0.42,9.2,6
7.4,0.32,0.27,1.4,0.049,38,173,0.99335,3.03,0.52,9.3,5
7.4,0.24,0.4,4.3,0.032,9,95,0.992,3.09,0.39,11.1,6
8.3,0.49,0.23,6.65,0.034,6,158,0.99344,3.05,0.48,11.2,5
8.5,0.25,0.27,4.7,0.031,31,92,0.9922,3.01,0.33,12,6
7.7,0.28,0.63,11.1,0.039,58,179,0.9979,3.08,0.44,8.8,4
6.8,0.27,0.3,13,0.047,69,160,0.99705,3.16,0.5,9.6,6
6.3,0.17,0.23,5.7,0.048,44,147,0.99382,3.08,0.54,10,5
6.5,0.18,0.26,1.4,0.041,40,141,0.9941,3.34,0.72,9.5,6
7.1,0.18,0.32,12.2,0.048,36,125,0.9967,2.92,0.54,9.4,6
7.2,0.3,0.3,8.7,0.022,14,111,0.99576,3.11,0.61,10.6,5
7,0.27,0.32,6.8,0.047,47,193,0.9938,3.23,0.39,11.4,6
6.5,0.32,0.34,5.7,0.044,27,91,0.99184,3.28,0.6,12,7
5.8,0.25,0.24,13.3,0.044,41,137,0.9972,3.34,0.42,9.5,5
6.2,0.27,0.32,8.8,0.047,65,224,0.9961,3.17,0.47,8.9,5
6.8,0.23,0.42,7.4,0.044,56,189,0.9958,3.22,0.48,9.3,6
7.8,0.42,0.26,9.2,0.058,34,199,0.9972,3.14,0.55,9.3,6
7.4,0.56,0.09,1.5,0.071,19,117,0.99496,3.22,0.53,9.8,5
6.5,0.27,0.19,6.6,0.045,98,175,0.99364,3.16,0.34,10.1,6
6.1,0.3,0.47,1.4,0.049,50,187,0.9927,3.19,0.45,9.5,5
6.7,0.45,0.3,5.3,0.036,27,165,0.99122,3.12,0.46,12.2,6
7.6,0.31,0.29,10.5,0.04,21,145,0.9966,3.04,0.35,9.4,5
6.7,0.34,0.4,2.1,0.033,34,111,0.98924,2.97,0.48,12.2,7
7.3,0.25,0.39,6.4,0.034,8,84,0.9942,3.18,0.46,11.5,5
6.3,0.19,0.33,10.1,0.063,63,133,0.99561,2.86,0.41,9.1,5
6.9,0.38,0.29,13.65,0.048,52,189,0.99784,3,0.6,9.5,6
5.9,0.31,0.3,7.7,0.047,60,206,0.995,3.2,0.39,9.6,6
7.2,0.18,0.45,4.4,0.046,57,166,0.9943,3.13,0.62,11.2,6
6.4,0.25,0.33,1.4,0.04,42,115,0.9906,3.19,0.48,11.3,7
7.1,0.26,0.34,14.4,0.067,35,189,0.9986,3.07,0.53,9.1,7
7.5,0.26,0.25,1.7,0.038,29,129,0.99312,3.45,0.56,10.4,6
6,0.32,0.32,4.8,0.041,40,186,0.99235,3.22,0.54,11,6
7.5,0.33,0.36,2.6,0.051,26,126,0.99097,3.32,0.53,12.7,6
5.8,0.18,0.28,1.3,0.034,9,94,0.99092,3.21,0.52,11.2,6
6.1,0.37,0.2,7.6,0.031,49,170,0.99558,3.22,0.48,9.5,5
6.4,0.17,0.3,2.8,0.034,33,125,0.99152,3.03,0.49,10.4,6
7.5,0.23,0.29,2.6,0.031,24,98,0.99194,3,0.54,10.9,6
6.6,0.22,0.29,14.4,0.046,39,118,0.99834,3.05,0.5,9.1,6
6.8,0.32,0.28,4.8,0.034,25,100,0.99026,3.08,0.47,12.4,7
7.2,0.35,0.25,5.6,0.032,23,120,0.99334,2.93,0.66,10.3,7
7.4,0.29,0.29,1.6,0.045,53,180,0.9936,3.34,0.68,10.5,6
6.4,0.15,0.25,7.8,0.05,13,68,0.99394,3.16,0.4,9.9,6
7.1,0.23,0.39,13.7,0.058,26,172,0.99755,2.9,0.46,9,6
6.5,0.35,0.38,7.4,0.036,20,196,0.99712,3.47,0.48,9.1,6
6.2,0.29,0.29,5.6,0.046,35,178,0.99313,3.25,0.51,10.53333333,5
6.15,0.21,0.37,3.2,0.021,20,80,0.99076,3.39,0.47,12,5
6,0.2,0.24,5.3,0.075,49,201,0.99466,3.21,0.43,9.5,5
6.8,0.26,0.44,8.2,0.046,52,183,0.99584,3.2,0.51,9.4,5
6.6,0.15,0.34,5.1,0.055,34,125,0.9942,3.36,0.42,9.6,5
8.7,0.49,0.57,17.8,0.052,34,243,1.0007,2.98,0.82,9,5
5,0.24,0.21,2.2,0.039,31,100,0.99098,3.69,0.62,11.7,6
5.9,0.22,0.3,1.3,0.052,42,86,0.99069,3.31,0.47,11.55,6
6.1,0.2,0.17,1.6,0.048,46,129,0.991,3.3,0.43,11.4,6
6.8,0.26,0.24,7.8,0.052,54,214,0.9961,3.13,0.47,8.9,5
7.2,0.34,0.3,8.4,0.051,40,167,0.99756,3.48,0.62,9.7,5
8,0.2,0.4,5.2,0.055,41,167,0.9953,3.18,0.4,10.6,7
